Gene_Name_HPA,image
ANLN,B2AI_2_Paclitaxel_C9_R6_z02_
ANLN,B2AI_2_Paclitaxel_C9_R7_z02_
ANLN,B2AI_2_Paclitaxel_C9_R8_z02_
NAA15,B2AI_3_Paclitaxel_B9_R1_z01_
NAA15,B2AI_3_Paclitaxel_B9_R11_z00_
NAA15,B2AI_3_Paclitaxel_B9_R12_z00_
NAA15,B2AI_3_Paclitaxel_B9_R13_z00_
NAA15,B2AI_3_Paclitaxel_B9_R14_z00_
NAA15,B2AI_3_Paclitaxel_B9_R2_z01_
NAA15,B2AI_3_Paclitaxel_B9_R3_z00_
NAA15,B2AI_3_Paclitaxel_B9_R4_z02_
NAA15,B2AI_3_Paclitaxel_B9_R5_z01_
NAA15,B2AI_3_Paclitaxel_B9_R6_z01_
NAA15,B2AI_3_Paclitaxel_B9_R7_z01_
NAA15,B2AI_3_Paclitaxel_B9_R8_z00_
TET3,B2AI_1_Paclitaxel_E5_R1_z01_
TET3,B2AI_1_Paclitaxel_E5_R2_z01_
TET3,B2AI_1_Paclitaxel_E5_R3_z00_
TET3,B2AI_1_Paclitaxel_E5_R4_z01_
TET3,B2AI_1_Paclitaxel_E5_R5_z01_
TET3,B2AI_1_Paclitaxel_E5_R6_z01_
TET3,B2AI_1_Paclitaxel_E5_R7_z01_
TET3,B2AI_1_Paclitaxel_E5_R8_z01_
CNN3,B2AI_3_Paclitaxel_C9_R1_z02_
CNN3,B2AI_3_Paclitaxel_C9_R11_z00_
CNN3,B2AI_3_Paclitaxel_C9_R12_z00_
CNN3,B2AI_3_Paclitaxel_C9_R13_z00_
CNN3,B2AI_3_Paclitaxel_C9_R14_z00_
CNN3,B2AI_3_Paclitaxel_C9_R15_z00_
CNN3,B2AI_3_Paclitaxel_C9_R4_z02_
CNN3,B2AI_3_Paclitaxel_C9_R6_z01_
CNN3,B2AI_3_Paclitaxel_C9_R7_z01_
CNN3,B2AI_3_Paclitaxel_C9_R8_z00_
PXN,B2AI_5_Paclitaxel_D8_R1_z01_
PXN,B2AI_5_Paclitaxel_D8_R11_z00_
PXN,B2AI_5_Paclitaxel_D8_R2_z00_
PXN,B2AI_5_Paclitaxel_D8_R3_z01_
PXN,B2AI_5_Paclitaxel_D8_R4_z00_
PXN,B2AI_5_Paclitaxel_D8_R5_z00_
PXN,B2AI_5_Paclitaxel_D8_R6_z01_
PXN,B2AI_5_Paclitaxel_D8_R7_z01_
PXN,B2AI_5_Paclitaxel_D8_R8_z01_
CTPS1,B2AI_2_Paclitaxel_D9_R1_z02_
CTPS1,B2AI_2_Paclitaxel_D9_R11_z01_
CTPS1,B2AI_2_Paclitaxel_D9_R12_z00_
CTPS1,B2AI_2_Paclitaxel_D9_R13_z01_
CTPS1,B2AI_2_Paclitaxel_D9_R14_z02_
CTPS1,B2AI_2_Paclitaxel_D9_R15_z01_
CTPS1,B2AI_2_Paclitaxel_D9_R16_z00_
CTPS1,B2AI_2_Paclitaxel_D9_R2_z02_
CTPS1,B2AI_2_Paclitaxel_D9_R3_z02_
CTPS1,B2AI_2_Paclitaxel_D9_R4_z01_
CTPS1,B2AI_2_Paclitaxel_D9_R5_z02_
CTPS1,B2AI_2_Paclitaxel_D9_R6_z02_
CTPS1,B2AI_2_Paclitaxel_D9_R7_z02_
CTPS1,B2AI_2_Paclitaxel_D9_R8_z01_
FGA,B2AI_4_Paclitaxel_H9_R1_z02_
FGA,B2AI_4_Paclitaxel_H9_R2_z02_
FGA,B2AI_4_Paclitaxel_H9_R4_z00_
FGA,B2AI_4_Paclitaxel_H9_R5_z01_
FGA,B2AI_4_Paclitaxel_H9_R7_z01_
FGA,B2AI_4_Paclitaxel_H9_R8_z01_
FMC1-LUC7L2_LUC7L2,B2AI_3_Paclitaxel_D9_R1_z01_
FMC1-LUC7L2_LUC7L2,B2AI_3_Paclitaxel_D9_R11_z01_
FMC1-LUC7L2_LUC7L2,B2AI_3_Paclitaxel_D9_R12_z00_
FMC1-LUC7L2_LUC7L2,B2AI_3_Paclitaxel_D9_R13_z00_
FMC1-LUC7L2_LUC7L2,B2AI_3_Paclitaxel_D9_R15_z00_
FMC1-LUC7L2_LUC7L2,B2AI_3_Paclitaxel_D9_R3_z02_
FMC1-LUC7L2_LUC7L2,B2AI_3_Paclitaxel_D9_R4_z00_
FMC1-LUC7L2_LUC7L2,B2AI_3_Paclitaxel_D9_R5_z02_
FMC1-LUC7L2_LUC7L2,B2AI_3_Paclitaxel_D9_R6_z02_
FMC1-LUC7L2_LUC7L2,B2AI_3_Paclitaxel_D9_R7_z02_
FMC1-LUC7L2_LUC7L2,B2AI_3_Paclitaxel_D9_R8_z01_
RNF20,B2AI_1_Paclitaxel_G1_R2_z00_
RNF20,B2AI_1_Paclitaxel_G1_R4_z00_
RNF20,B2AI_1_Paclitaxel_G1_R5_z00_
CAMK2G_CAMK2D_CAMK2B_CAMK2A,B2AI_3_Paclitaxel_E9_R1_z02_
CAMK2G_CAMK2D_CAMK2B_CAMK2A,B2AI_3_Paclitaxel_E9_R11_z01_
CAMK2G_CAMK2D_CAMK2B_CAMK2A,B2AI_3_Paclitaxel_E9_R12_z00_
CAMK2G_CAMK2D_CAMK2B_CAMK2A,B2AI_3_Paclitaxel_E9_R13_z01_
CAMK2G_CAMK2D_CAMK2B_CAMK2A,B2AI_3_Paclitaxel_E9_R2_z01_
CAMK2G_CAMK2D_CAMK2B_CAMK2A,B2AI_3_Paclitaxel_E9_R3_z00_
CAMK2G_CAMK2D_CAMK2B_CAMK2A,B2AI_3_Paclitaxel_E9_R4_z01_
CAMK2G_CAMK2D_CAMK2B_CAMK2A,B2AI_3_Paclitaxel_E9_R5_z00_
CAMK2G_CAMK2D_CAMK2B_CAMK2A,B2AI_3_Paclitaxel_E9_R6_z01_
CAMK2G_CAMK2D_CAMK2B_CAMK2A,B2AI_3_Paclitaxel_E9_R7_z01_
CAMK2G_CAMK2D_CAMK2B_CAMK2A,B2AI_3_Paclitaxel_E9_R8_z01_
HDAC3,B2AI_1_Paclitaxel_D3_R1_z01_
HDAC3,B2AI_1_Paclitaxel_D3_R2_z01_
HDAC3,B2AI_1_Paclitaxel_D3_R3_z00_
HDAC3,B2AI_1_Paclitaxel_D3_R4_z01_
HDAC3,B2AI_1_Paclitaxel_D3_R7_z01_
HDAC3,B2AI_1_Paclitaxel_D3_R8_z01_
GPI,B2AI_5_Paclitaxel_E8_R1_z01_
GPI,B2AI_5_Paclitaxel_E8_R11_z01_
GPI,B2AI_5_Paclitaxel_E8_R2_z01_
GPI,B2AI_5_Paclitaxel_E8_R3_z01_
GPI,B2AI_5_Paclitaxel_E8_R4_z00_
GPI,B2AI_5_Paclitaxel_E8_R5_z01_
GPI,B2AI_5_Paclitaxel_E8_R6_z00_
GPI,B2AI_5_Paclitaxel_E8_R7_z00_
GPI,B2AI_5_Paclitaxel_E8_R8_z00_
BUD23,B2AI_3_Paclitaxel_F9_R1_z01_
BUD23,B2AI_3_Paclitaxel_F9_R11_z00_
BUD23,B2AI_3_Paclitaxel_F9_R12_z00_
BUD23,B2AI_3_Paclitaxel_F9_R13_z00_
BUD23,B2AI_3_Paclitaxel_F9_R14_z00_
BUD23,B2AI_3_Paclitaxel_F9_R2_z02_
BUD23,B2AI_3_Paclitaxel_F9_R3_z02_
BUD23,B2AI_3_Paclitaxel_F9_R5_z01_
BUD23,B2AI_3_Paclitaxel_F9_R6_z01_
BUD23,B2AI_3_Paclitaxel_F9_R7_z00_
BUD23,B2AI_3_Paclitaxel_F9_R8_z01_
ING1,B2AI_1_Paclitaxel_F10_R1_z00_
ING1,B2AI_1_Paclitaxel_F10_R2_z01_
ING1,B2AI_1_Paclitaxel_F10_R3_z01_
ING1,B2AI_1_Paclitaxel_F10_R5_z01_
ING1,B2AI_1_Paclitaxel_F10_R6_z01_
ING1,B2AI_1_Paclitaxel_F10_R7_z01_
ING1,B2AI_1_Paclitaxel_F10_R8_z01_
IRF7,B2AI_5_Paclitaxel_F8_R1_z00_
IRF7,B2AI_5_Paclitaxel_F8_R11_z01_
IRF7,B2AI_5_Paclitaxel_F8_R12_z01_
IRF7,B2AI_5_Paclitaxel_F8_R2_z00_
IRF7,B2AI_5_Paclitaxel_F8_R3_z01_
IRF7,B2AI_5_Paclitaxel_F8_R4_z00_
IRF7,B2AI_5_Paclitaxel_F8_R5_z00_
IRF7,B2AI_5_Paclitaxel_F8_R6_z01_
IRF7,B2AI_5_Paclitaxel_F8_R7_z00_
IRF7,B2AI_5_Paclitaxel_F8_R8_z00_
TRIP6,B2AI_3_Paclitaxel_G9_R1_z00_
TRIP6,B2AI_3_Paclitaxel_G9_R11_z01_
TRIP6,B2AI_3_Paclitaxel_G9_R12_z00_
TRIP6,B2AI_3_Paclitaxel_G9_R13_z00_
TRIP6,B2AI_3_Paclitaxel_G9_R14_z00_
TRIP6,B2AI_3_Paclitaxel_G9_R2_z01_
TRIP6,B2AI_3_Paclitaxel_G9_R3_z01_
TRIP6,B2AI_3_Paclitaxel_G9_R4_z01_
TRIP6,B2AI_3_Paclitaxel_G9_R5_z01_
TRIP6,B2AI_3_Paclitaxel_G9_R6_z02_
TRIP6,B2AI_3_Paclitaxel_G9_R8_z00_
ITPKC,B2AI_5_Paclitaxel_G8_R1_z01_
ITPKC,B2AI_5_Paclitaxel_G8_R11_z01_
ITPKC,B2AI_5_Paclitaxel_G8_R12_z01_
ITPKC,B2AI_5_Paclitaxel_G8_R13_z01_
ITPKC,B2AI_5_Paclitaxel_G8_R2_z01_
ITPKC,B2AI_5_Paclitaxel_G8_R3_z01_
ITPKC,B2AI_5_Paclitaxel_G8_R4_z01_
ITPKC,B2AI_5_Paclitaxel_G8_R5_z01_
ITPKC,B2AI_5_Paclitaxel_G8_R6_z01_
ITPKC,B2AI_5_Paclitaxel_G8_R7_z01_
ITPKC,B2AI_5_Paclitaxel_G8_R8_z01_
SGPP1,B2AI_5_Paclitaxel_H8_R1_z00_
SGPP1,B2AI_5_Paclitaxel_H8_R12_z01_
SGPP1,B2AI_5_Paclitaxel_H8_R13_z01_
SGPP1,B2AI_5_Paclitaxel_H8_R14_z02_
SGPP1,B2AI_5_Paclitaxel_H8_R15_z00_
SGPP1,B2AI_5_Paclitaxel_H8_R16_z02_
SGPP1,B2AI_5_Paclitaxel_H8_R17_z01_
SGPP1,B2AI_5_Paclitaxel_H8_R18_z01_
SGPP1,B2AI_5_Paclitaxel_H8_R2_z01_
SGPP1,B2AI_5_Paclitaxel_H8_R3_z02_
SGPP1,B2AI_5_Paclitaxel_H8_R4_z01_
SGPP1,B2AI_5_Paclitaxel_H8_R5_z01_
SGPP1,B2AI_5_Paclitaxel_H8_R6_z01_
SGPP1,B2AI_5_Paclitaxel_H8_R7_z01_
SGPP1,B2AI_5_Paclitaxel_H8_R8_z01_
NDUFB6,B2AI_5_Paclitaxel_A9_R1_z00_
NDUFB6,B2AI_5_Paclitaxel_A9_R11_z02_
NDUFB6,B2AI_5_Paclitaxel_A9_R12_z01_
NDUFB6,B2AI_5_Paclitaxel_A9_R13_z02_
NDUFB6,B2AI_5_Paclitaxel_A9_R14_z01_
NDUFB6,B2AI_5_Paclitaxel_A9_R2_z00_
NDUFB6,B2AI_5_Paclitaxel_A9_R5_z00_
NDUFB6,B2AI_5_Paclitaxel_A9_R6_z01_
NDUFB6,B2AI_5_Paclitaxel_A9_R8_z00_
KDM5B,B2AI_1_Paclitaxel_H4_R1_z01_
KDM5B,B2AI_1_Paclitaxel_H4_R2_z01_
KDM5B,B2AI_1_Paclitaxel_H4_R3_z01_
KDM5B,B2AI_1_Paclitaxel_H4_R4_z01_
KDM5B,B2AI_1_Paclitaxel_H4_R5_z01_
KDM5B,B2AI_1_Paclitaxel_H4_R6_z01_
KDM5B,B2AI_1_Paclitaxel_H4_R7_z01_
KDM5B,B2AI_1_Paclitaxel_H4_R8_z01_
SRP14,B2AI_4_Paclitaxel_A10_R1_z00_
SRP14,B2AI_4_Paclitaxel_A10_R11_z00_
SRP14,B2AI_4_Paclitaxel_A10_R12_z00_
SRP14,B2AI_4_Paclitaxel_A10_R2_z01_
SRP14,B2AI_4_Paclitaxel_A10_R3_z01_
SRP14,B2AI_4_Paclitaxel_A10_R4_z01_
SRP14,B2AI_4_Paclitaxel_A10_R5_z01_
SRP14,B2AI_4_Paclitaxel_A10_R6_z00_
SRP14,B2AI_4_Paclitaxel_A10_R7_z00_
SRP14,B2AI_4_Paclitaxel_A10_R8_z01_
TOE1,B2AI_3_Paclitaxel_H9_R11_z01_
TOE1,B2AI_3_Paclitaxel_H9_R12_z00_
TOE1,B2AI_3_Paclitaxel_H9_R13_z00_
TOE1,B2AI_3_Paclitaxel_H9_R14_z00_
TOE1,B2AI_3_Paclitaxel_H9_R5_z00_
TOE1,B2AI_3_Paclitaxel_H9_R6_z00_
TOE1,B2AI_3_Paclitaxel_H9_R8_z00_
RPL10A,B2AI_4_Paclitaxel_B10_R1_z01_
RPL10A,B2AI_4_Paclitaxel_B10_R11_z01_
RPL10A,B2AI_4_Paclitaxel_B10_R12_z01_
RPL10A,B2AI_4_Paclitaxel_B10_R2_z01_
RPL10A,B2AI_4_Paclitaxel_B10_R3_z01_
RPL10A,B2AI_4_Paclitaxel_B10_R4_z01_
RPL10A,B2AI_4_Paclitaxel_B10_R5_z01_
RPL10A,B2AI_4_Paclitaxel_B10_R6_z01_
RPL10A,B2AI_4_Paclitaxel_B10_R7_z01_
RPL10A,B2AI_4_Paclitaxel_B10_R8_z01_
DHRS2,B2AI_5_Paclitaxel_B9_R11_z02_
DHRS2,B2AI_5_Paclitaxel_B9_R12_z02_
DHRS2,B2AI_5_Paclitaxel_B9_R13_z02_
DHRS2,B2AI_5_Paclitaxel_B9_R2_z01_
DHRS2,B2AI_5_Paclitaxel_B9_R3_z00_
DHRS2,B2AI_5_Paclitaxel_B9_R4_z00_
DHRS2,B2AI_5_Paclitaxel_B9_R5_z00_
DHRS2,B2AI_5_Paclitaxel_B9_R6_z00_
DHRS2,B2AI_5_Paclitaxel_B9_R8_z00_
CNFN,B2AI_4_Paclitaxel_C10_R1_z01_
CNFN,B2AI_4_Paclitaxel_C10_R11_z02_
CNFN,B2AI_4_Paclitaxel_C10_R12_z01_
CNFN,B2AI_4_Paclitaxel_C10_R2_z01_
CNFN,B2AI_4_Paclitaxel_C10_R3_z01_
CNFN,B2AI_4_Paclitaxel_C10_R4_z01_
CNFN,B2AI_4_Paclitaxel_C10_R5_z00_
CNFN,B2AI_4_Paclitaxel_C10_R6_z01_
CNFN,B2AI_4_Paclitaxel_C10_R7_z01_
CNFN,B2AI_4_Paclitaxel_C10_R8_z01_
MTHFS,B2AI_5_Paclitaxel_C9_R1_z01_
MTHFS,B2AI_5_Paclitaxel_C9_R11_z00_
MTHFS,B2AI_5_Paclitaxel_C9_R12_z00_
MTHFS,B2AI_5_Paclitaxel_C9_R13_z00_
MTHFS,B2AI_5_Paclitaxel_C9_R2_z00_
MTHFS,B2AI_5_Paclitaxel_C9_R3_z00_
MTHFS,B2AI_5_Paclitaxel_C9_R4_z00_
MTHFS,B2AI_5_Paclitaxel_C9_R5_z00_
MTHFS,B2AI_5_Paclitaxel_C9_R6_z01_
MTHFS,B2AI_5_Paclitaxel_C9_R7_z01_
MTHFS,B2AI_5_Paclitaxel_C9_R8_z00_
NDUFAB1,B2AI_5_Paclitaxel_D9_R1_z02_
NDUFAB1,B2AI_5_Paclitaxel_D9_R11_z01_
NDUFAB1,B2AI_5_Paclitaxel_D9_R12_z01_
NDUFAB1,B2AI_5_Paclitaxel_D9_R13_z02_
NDUFAB1,B2AI_5_Paclitaxel_D9_R2_z01_
NDUFAB1,B2AI_5_Paclitaxel_D9_R4_z00_
NDUFAB1,B2AI_5_Paclitaxel_D9_R5_z00_
NDUFAB1,B2AI_5_Paclitaxel_D9_R6_z00_
NDUFAB1,B2AI_5_Paclitaxel_D9_R7_z00_
NDUFAB1,B2AI_5_Paclitaxel_D9_R8_z00_
DUT,B2AI_3_Paclitaxel_A10_R1_z00_
DUT,B2AI_3_Paclitaxel_A10_R11_z00_
DUT,B2AI_3_Paclitaxel_A10_R12_z00_
DUT,B2AI_3_Paclitaxel_A10_R13_z01_
DUT,B2AI_3_Paclitaxel_A10_R14_z00_
DUT,B2AI_3_Paclitaxel_A10_R2_z00_
DUT,B2AI_3_Paclitaxel_A10_R3_z01_
DUT,B2AI_3_Paclitaxel_A10_R6_z01_
DUT,B2AI_3_Paclitaxel_A10_R7_z02_
DUT,B2AI_3_Paclitaxel_A10_R8_z02_
HECTD1,B2AI_3_Paclitaxel_B10_R11_z01_
HECTD1,B2AI_3_Paclitaxel_B10_R12_z00_
HECTD1,B2AI_3_Paclitaxel_B10_R13_z00_
HECTD1,B2AI_3_Paclitaxel_B10_R14_z00_
HECTD1,B2AI_3_Paclitaxel_B10_R2_z01_
HECTD1,B2AI_3_Paclitaxel_B10_R3_z00_
HECTD1,B2AI_3_Paclitaxel_B10_R5_z02_
HECTD1,B2AI_3_Paclitaxel_B10_R6_z01_
HECTD1,B2AI_3_Paclitaxel_B10_R7_z01_
HECTD1,B2AI_3_Paclitaxel_B10_R8_z01_
FOSB,B2AI_3_Paclitaxel_C10_R1_z02_
FOSB,B2AI_3_Paclitaxel_C10_R11_z00_
FOSB,B2AI_3_Paclitaxel_C10_R12_z00_
FOSB,B2AI_3_Paclitaxel_C10_R13_z00_
FOSB,B2AI_3_Paclitaxel_C10_R14_z01_
FOSB,B2AI_3_Paclitaxel_C10_R15_z00_
FOSB,B2AI_3_Paclitaxel_C10_R2_z01_
FOSB,B2AI_3_Paclitaxel_C10_R4_z01_
FOSB,B2AI_3_Paclitaxel_C10_R5_z00_
FOSB,B2AI_3_Paclitaxel_C10_R6_z02_
FOSB,B2AI_3_Paclitaxel_C10_R7_z02_
FOSB,B2AI_3_Paclitaxel_C10_R8_z01_
MAOA,B2AI_5_Paclitaxel_E9_R1_z01_
MAOA,B2AI_5_Paclitaxel_E9_R11_z01_
MAOA,B2AI_5_Paclitaxel_E9_R12_z01_
MAOA,B2AI_5_Paclitaxel_E9_R2_z00_
MAOA,B2AI_5_Paclitaxel_E9_R3_z01_
MAOA,B2AI_5_Paclitaxel_E9_R4_z00_
MAOA,B2AI_5_Paclitaxel_E9_R5_z00_
MAOA,B2AI_5_Paclitaxel_E9_R6_z00_
MAOA,B2AI_5_Paclitaxel_E9_R7_z01_
MAOA,B2AI_5_Paclitaxel_E9_R8_z01_
PSMB7,B2AI_4_Paclitaxel_D10_R11_z02_
PSMB7,B2AI_4_Paclitaxel_D10_R2_z01_
PSMB7,B2AI_4_Paclitaxel_D10_R3_z00_
PSMB7,B2AI_4_Paclitaxel_D10_R4_z01_
PSMB7,B2AI_4_Paclitaxel_D10_R5_z00_
PSMB7,B2AI_4_Paclitaxel_D10_R6_z01_
PSMB7,B2AI_4_Paclitaxel_D10_R7_z01_
PSMB7,B2AI_4_Paclitaxel_D10_R8_z01_
RAI1,B2AI_2_Paclitaxel_E9_R1_z02_
RAI1,B2AI_2_Paclitaxel_E9_R11_z00_
RAI1,B2AI_2_Paclitaxel_E9_R12_z01_
RAI1,B2AI_2_Paclitaxel_E9_R2_z01_
RAI1,B2AI_2_Paclitaxel_E9_R3_z01_
RAI1,B2AI_2_Paclitaxel_E9_R4_z02_
RAI1,B2AI_2_Paclitaxel_E9_R5_z02_
RAI1,B2AI_2_Paclitaxel_E9_R6_z02_
RAI1,B2AI_2_Paclitaxel_E9_R8_z02_
PSMA4,B2AI_3_Paclitaxel_D10_R1_z02_
PSMA4,B2AI_3_Paclitaxel_D10_R11_z00_
PSMA4,B2AI_3_Paclitaxel_D10_R12_z00_
PSMA4,B2AI_3_Paclitaxel_D10_R13_z00_
PSMA4,B2AI_3_Paclitaxel_D10_R14_z00_
PSMA4,B2AI_3_Paclitaxel_D10_R15_z00_
PSMA4,B2AI_3_Paclitaxel_D10_R2_z01_
PSMA4,B2AI_3_Paclitaxel_D10_R3_z00_
PSMA4,B2AI_3_Paclitaxel_D10_R4_z01_
PSMA4,B2AI_3_Paclitaxel_D10_R6_z02_
PSMA4,B2AI_3_Paclitaxel_D10_R7_z01_
PSMA4,B2AI_3_Paclitaxel_D10_R8_z02_
POLR2H,B2AI_3_Paclitaxel_E10_R1_z02_
POLR2H,B2AI_3_Paclitaxel_E10_R11_z01_
POLR2H,B2AI_3_Paclitaxel_E10_R12_z00_
POLR2H,B2AI_3_Paclitaxel_E10_R13_z00_
POLR2H,B2AI_3_Paclitaxel_E10_R2_z01_
POLR2H,B2AI_3_Paclitaxel_E10_R3_z01_
POLR2H,B2AI_3_Paclitaxel_E10_R4_z00_
POLR2H,B2AI_3_Paclitaxel_E10_R5_z01_
POLR2H,B2AI_3_Paclitaxel_E10_R6_z01_
POLR2H,B2AI_3_Paclitaxel_E10_R7_z01_
POLR2H,B2AI_3_Paclitaxel_E10_R8_z01_
CAT,B2AI_5_Paclitaxel_F9_R1_z01_
CAT,B2AI_5_Paclitaxel_F9_R11_z01_
CAT,B2AI_5_Paclitaxel_F9_R12_z02_
CAT,B2AI_5_Paclitaxel_F9_R2_z01_
CAT,B2AI_5_Paclitaxel_F9_R3_z01_
CAT,B2AI_5_Paclitaxel_F9_R4_z01_
CAT,B2AI_5_Paclitaxel_F9_R5_z01_
CAT,B2AI_5_Paclitaxel_F9_R6_z02_
CAT,B2AI_5_Paclitaxel_F9_R7_z00_
CAT,B2AI_5_Paclitaxel_F9_R8_z01_
KAT2B,B2AI_1_Paclitaxel_A12_R10_z02_
KAT2B,B2AI_1_Paclitaxel_A12_R11_z01_
KAT2B,B2AI_1_Paclitaxel_A12_R12_z01_
KAT2B,B2AI_1_Paclitaxel_A12_R13_z01_
KAT2B,B2AI_1_Paclitaxel_A12_R14_z02_
KAT2B,B2AI_1_Paclitaxel_A12_R15_z02_
KAT2B,B2AI_1_Paclitaxel_A12_R2_z01_
KAT2B,B2AI_1_Paclitaxel_A12_R7_z00_
KAT2B,B2AI_1_Paclitaxel_A12_R8_z00_
CREBBP,B2AI_1_Paclitaxel_F2_R2_z00_
CREBBP,B2AI_1_Paclitaxel_F2_R3_z01_
CREBBP,B2AI_1_Paclitaxel_F2_R4_z00_
CREBBP,B2AI_1_Paclitaxel_F2_R5_z00_
CREBBP,B2AI_1_Paclitaxel_F2_R6_z00_
CREBBP,B2AI_1_Paclitaxel_F2_R7_z00_
KIFC1,B2AI_2_Paclitaxel_F9_R1_z02_
KIFC1,B2AI_2_Paclitaxel_F9_R11_z02_
KIFC1,B2AI_2_Paclitaxel_F9_R12_z02_
KIFC1,B2AI_2_Paclitaxel_F9_R14_z01_
KIFC1,B2AI_2_Paclitaxel_F9_R2_z02_
KIFC1,B2AI_2_Paclitaxel_F9_R3_z02_
KIFC1,B2AI_2_Paclitaxel_F9_R4_z02_
KIFC1,B2AI_2_Paclitaxel_F9_R5_z02_
KIFC1,B2AI_2_Paclitaxel_F9_R6_z02_
KIFC1,B2AI_2_Paclitaxel_F9_R7_z02_
KIFC1,B2AI_2_Paclitaxel_F9_R8_z01_
PUS7L,B2AI_4_Paclitaxel_E10_R1_z02_
PUS7L,B2AI_4_Paclitaxel_E10_R11_z02_
PUS7L,B2AI_4_Paclitaxel_E10_R2_z02_
PUS7L,B2AI_4_Paclitaxel_E10_R3_z02_
PUS7L,B2AI_4_Paclitaxel_E10_R4_z01_
PUS7L,B2AI_4_Paclitaxel_E10_R5_z01_
PUS7L,B2AI_4_Paclitaxel_E10_R6_z02_
PUS7L,B2AI_4_Paclitaxel_E10_R7_z02_
PUS7L,B2AI_4_Paclitaxel_E10_R8_z02_
SGTA,B2AI_4_Paclitaxel_F10_R1_z01_
SGTA,B2AI_4_Paclitaxel_F10_R12_z02_
SGTA,B2AI_4_Paclitaxel_F10_R2_z01_
SGTA,B2AI_4_Paclitaxel_F10_R3_z02_
SGTA,B2AI_4_Paclitaxel_F10_R4_z02_
SGTA,B2AI_4_Paclitaxel_F10_R5_z02_
SGTA,B2AI_4_Paclitaxel_F10_R6_z01_
SGTA,B2AI_4_Paclitaxel_F10_R7_z01_
SGTA,B2AI_4_Paclitaxel_F10_R8_z02_
LOXL2,B2AI_5_Paclitaxel_G9_R1_z01_
LOXL2,B2AI_5_Paclitaxel_G9_R11_z02_
LOXL2,B2AI_5_Paclitaxel_G9_R12_z00_
LOXL2,B2AI_5_Paclitaxel_G9_R13_z00_
LOXL2,B2AI_5_Paclitaxel_G9_R14_z01_
LOXL2,B2AI_5_Paclitaxel_G9_R3_z01_
LOXL2,B2AI_5_Paclitaxel_G9_R5_z02_
LOXL2,B2AI_5_Paclitaxel_G9_R6_z01_
LOXL2,B2AI_5_Paclitaxel_G9_R7_z01_
LOXL2,B2AI_5_Paclitaxel_G9_R8_z01_
RDH14,B2AI_5_Paclitaxel_H9_R1_z01_
RDH14,B2AI_5_Paclitaxel_H9_R11_z02_
RDH14,B2AI_5_Paclitaxel_H9_R12_z01_
RDH14,B2AI_5_Paclitaxel_H9_R13_z01_
RDH14,B2AI_5_Paclitaxel_H9_R14_z02_
RDH14,B2AI_5_Paclitaxel_H9_R2_z01_
RDH14,B2AI_5_Paclitaxel_H9_R3_z01_
RDH14,B2AI_5_Paclitaxel_H9_R4_z01_
RDH14,B2AI_5_Paclitaxel_H9_R5_z01_
RDH14,B2AI_5_Paclitaxel_H9_R6_z01_
RDH14,B2AI_5_Paclitaxel_H9_R7_z01_
RDH14,B2AI_5_Paclitaxel_H9_R8_z01_
RRM1,B2AI_2_Paclitaxel_G9_R1_z02_
RRM1,B2AI_2_Paclitaxel_G9_R11_z02_
RRM1,B2AI_2_Paclitaxel_G9_R12_z02_
RRM1,B2AI_2_Paclitaxel_G9_R13_z01_
RRM1,B2AI_2_Paclitaxel_G9_R14_z00_
RRM1,B2AI_2_Paclitaxel_G9_R2_z01_
RRM1,B2AI_2_Paclitaxel_G9_R3_z02_
RRM1,B2AI_2_Paclitaxel_G9_R4_z01_
RRM1,B2AI_2_Paclitaxel_G9_R5_z02_
RRM1,B2AI_2_Paclitaxel_G9_R6_z02_
RRM1,B2AI_2_Paclitaxel_G9_R7_z02_
RRM1,B2AI_2_Paclitaxel_G9_R8_z01_
BAZ1B,B2AI_1_Paclitaxel_A7_R15_z01_
BAZ1B,B2AI_1_Paclitaxel_A7_R3_z01_
BAZ1B,B2AI_1_Paclitaxel_A7_R5_z01_
BAZ1B,B2AI_1_Paclitaxel_A7_R8_z01_
TRMT10A,B2AI_3_Paclitaxel_F10_R1_z01_
TRMT10A,B2AI_3_Paclitaxel_F10_R11_z01_
TRMT10A,B2AI_3_Paclitaxel_F10_R12_z00_
TRMT10A,B2AI_3_Paclitaxel_F10_R13_z01_
TRMT10A,B2AI_3_Paclitaxel_F10_R2_z01_
TRMT10A,B2AI_3_Paclitaxel_F10_R3_z02_
TRMT10A,B2AI_3_Paclitaxel_F10_R4_z00_
TRMT10A,B2AI_3_Paclitaxel_F10_R5_z01_
TRMT10A,B2AI_3_Paclitaxel_F10_R6_z01_
TRMT10A,B2AI_3_Paclitaxel_F10_R7_z02_
TRMT10A,B2AI_3_Paclitaxel_F10_R8_z02_
NOS1,B2AI_5_Paclitaxel_A10_R1_z00_
NOS1,B2AI_5_Paclitaxel_A10_R11_z02_
NOS1,B2AI_5_Paclitaxel_A10_R12_z02_
NOS1,B2AI_5_Paclitaxel_A10_R13_z01_
NOS1,B2AI_5_Paclitaxel_A10_R14_z01_
NOS1,B2AI_5_Paclitaxel_A10_R5_z00_
NOS1,B2AI_5_Paclitaxel_A10_R7_z00_
NOS1,B2AI_5_Paclitaxel_A10_R8_z00_
ISG20,B2AI_3_Paclitaxel_G10_R1_z01_
ISG20,B2AI_3_Paclitaxel_G10_R11_z00_
